TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Name
2023-11-24 14:28:57.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D0F8,게임
2023-11-24 14:29:57.222,0,0.1149946243675891,0.1813308044466232,0,0,-0.2870593184112947,0.02462244479873766,0,0,0.1972942991166436,0.3718179979318673,0,0,-0.008026601572936594,-0.03629946109838055,0,0,-0.5980269136737001,-0.2252960064608283,0,305.8241758241758,794.981684981685,808.2783882783883,6.446886446886447,252.2344322344322,0.295471,0.239807,0.934204,3.110352,-4.882355,-2.026215,1,2,1,1,4,100.000000,
2023-11-24 14:29:58.224,0,-0.02021816476257962,-0.09821316937751014,0,0,-0.2129293606582947,0.09738181477479507,0,0,0.1411428007957254,0.2894362331782403,0,0,-0.02888084817780228,-0.07954448011532422,0,0,-0.4592413255018865,-0.5243033438126025,0,0,801.8315018315019,808.6813186813187,0,275.6043956043956,0.287415,0.238586,0.930847,2.706604,-4.269257,-1.697235,1,4,1,1,4,100.000000,
2023-11-24 14:29:59.228,0,-0.2545964319533412,0.006852057598345521,0,0,-0.3843557532709999,-0.1553997188076252,0,0,0.114810221610039,0.2839057245471295,0,0,-0.04061430385490537,-0.03330820448649909,0,0,-0.3825045753019787,-0.5068684948829366,0,154.7252747252747,796.5934065934066,808.6813186813187,0,410.5860805860806,0.285461,0.237732,0.932495,2.549591,-4.560852,-1.996307,1,4,1,1,4,100.000000,
2023-11-24 14:30:00.229,0,-0.1858847129080909,0.3108435192735238,0,0,-0.2022213241197806,-0.08339133863440901,0,0,0.1599853767714675,0.3156805427920422,0,0,-0.06810011748984907,-0.04376342354518786,0,0,-0.3894287359214832,-0.3988694777208389,0,0,799.8168498168499,810.2930402930403,0,285.2747252747253,0.288696,0.237122,0.930908,2.325287,-4.276733,-1.906586,1,4,1,1,4,100.000000,
2023-11-24 14:30:01.222,0,-0.06813607888472781,0.1518431250030186,0,0,-0.06524775103007059,-0.09179472939095344,0,0,0.1518734587663806,0.4182746349449382,0,0,-0.05296658965705658,-0.1065424533622558,0,0,-0.4391209294912218,-0.5818653109383559,0,0,796.5934065934066,809.8901098901099,0,330.4029304029304,0.286194,0.235046,0.934143,2.243042,-4.426270,-2.228088,1,4,1,1,4,100.000000,
2023-11-24 14:30:02.222,0,-0.1503806572090246,0.2188671316801868,0,0,0.1064299443378379,-0.1709836858695629,0,0,-0.008730088640631845,0.3460717507618686,0,0,-0.1869780848132057,-0.1426802205753697,0,0,-0.5156497936603097,-0.4556381781113878,0,15.71428571428572,805.0549450549451,809.4871794871796,0,348.1318681318681,0.284424,0.233521,0.932922,2.340240,-3.895416,-1.480408,1,4,1,1,4,100.000000,
2023-11-24 14:30:03.222,0,-0.0828447045258101,0.1626700455476752,0,0,0.05577290834256934,-0.08562575702923976,0,0,0.1830335945537072,0.1670255494825722,0,0,-0.1050997772115804,-0.0321716748820628,0,0,-0.4093613155461774,-0.4469869280549004,0,300.5860805860806,798.6080586080586,808.6813186813187,64.46886446886447,260.6959706959707,0.286255,0.230957,0.929443,2.489777,-4.119720,-2.086029,1,4,1,1,4,100.000000,
2023-11-24 14:30:04.221,0,0.1323808685331739,0.1391404040983891,0,0,-0.02955462327042443,0.08059921494554563,0,0,0.2874097143433038,0.2091430833398814,0,0,-0.1556990542003427,-0.114461322540055,0,0,-0.3948664642138608,-0.4804895703482523,0,0,797.3992673992674,811.0989010989011,0,306.6300366300366,0.291809,0.227051,0.927185,3.237457,-5.046844,-1.472931,1,4,1,1,4,100.000000,
2023-11-24 14:30:05.222,0,0.1302079794453187,-0.1028858987215965,0,0,-0.3606703888933613,-0.09470657299612102,0,0,0.1326684543883247,0.1922944008671371,0,0,-0.08422318344755572,-0.1420998078285924,0,0,-0.5156479554585544,-0.3786924921506727,0,0,799.4139194139194,806.6666666666667,0,292.1245421245421,0.292114,0.228577,0.925049,2.467346,-4.336548,-2.243042,1,4,1,1,4,100.000000,
2023-11-24 14:30:05.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:05.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:06.221,0,0.2941113500232296,0.4238875037176069,0,0,-0.003482834695516125,0.06130019407499161,0,0,0.186284127636784,0.575163369024477,0,0,-0.1251475277889344,0.0006247230952768716,0,0,-0.4063025570633719,-0.3710129195658593,0,159.1575091575092,800.6227106227107,796.5934065934066,0,285.6776556776557,0.299561,0.230591,0.932373,2.086029,-4.478607,-2.160797,1,4,1,1,4,100.000000,
2023-11-24 14:30:07.224,0,0.3268260432277025,0.6991712255660857,0,0,0.01036042862264419,0.2605674748810176,0,0,0.2356492685083515,0.5734034052492487,0,0,-0.1502543702004299,0.0534892682544781,0,0,-0.519065270466561,-0.4564534092371389,0,0,799.8168498168499,800.6227106227107,0,379.96336996337,0.296448,0.233643,0.930664,2.721558,-4.119720,-1.943970,1,4,1,1,4,100.000000,
2023-11-24 14:30:08.221,0,-0.2261437150039124,0.3901487153530174,0,0,-0.2552088414428086,0.192561893053724,0,0,0.3033807804322703,0.126562993648552,0,0,0.02403135049992282,-0.1223954576953683,0,0,-0.398746788287853,-0.4332666882329104,0,0,802.6373626373627,809.8901098901099,0,330,0.295288,0.229858,0.928284,2.482300,-4.269257,-1.674805,1,4,1,1,4,100.000000,
2023-11-24 14:30:09.222,0,0.5190941905117904,0.7105404914334918,0,0,-0.1443925913203934,0.4991387947888023,0,0,0.422347092110011,0.7691016115079965,0,0,-0.08615421210020546,0.1380456779490842,0,0,-0.2511962363207785,-0.2864515857262239,0,79.37728937728939,798.2051282051282,816.7399267399268,0,241.7582417582418,0.300171,0.229309,0.932251,2.392578,-4.448700,-2.444916,1,4,1,1,4,100.000000,
2023-11-24 14:30:10.222,0,0.6979229183764797,0.9080372073151631,0,0,0.2760749888800659,0.6829966467983151,0,0,0.4187377125610659,0.8166948972899913,0,0,-0.1913758225603376,0.2748235071115475,0,0,-0.3546563811978535,-0.2741244726672311,0,0,811.9047619047619,807.0695970695971,0,392.051282051282,0.293335,0.229980,0.929871,1.943970,-4.299164,-2.138367,1,4,1,1,4,100.000000,
2023-11-24 14:30:10.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:11.222,0,0.7119621648011975,1.124336076318062,0,0,0.453715554927197,0.8252186204067304,0,0,0.8390354008979705,0.9033236641311582,0,0,0.1790173406339924,0.515375032406758,0,0,-0.3820524331011004,-0.2437624891726753,0,0,789.3406593406594,802.6373626373627,0,313.8827838827839,0.297424,0.226990,0.926575,3.259888,-4.172058,-3.401947,1,4,1,1,4,100.000000,
2023-11-24 14:30:11.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:12.226,0,0.8702842511849902,0.7390967824327341,0,0,0.588810121991464,0.4880080288310194,0,0,0.8174894870983525,0.9036687467160703,0,0,0.1799324009340616,0.628169705679131,0,0,-0.5226281208614446,-0.1371473115117252,0,0,796.5934065934066,790.952380952381,95.09157509157509,462.967032967033,0.292053,0.230896,0.932129,2.572021,-3.917847,-1.876678,1,4,1,1,4,100.000000,
2023-11-24 14:30:13.234,0,-0.05432216787014252,0.1082372940220736,0,0,-0.09717042684821905,-0.06933638077119662,0,0,0.2125189069213724,0.3702923666505322,0,0,-0.08847427913524758,0.3861324286489119,0,0,-0.4224074031248292,0.01458998606672214,0,0,793.7728937728938,813.1135531135532,0,512.1245421245421,0.290894,0.231995,0.931091,2.878571,-4.358978,-2.160797,1,4,1,1,4,100.000000,
2023-11-24 14:30:14.222,0,-0.2277555831307735,0.1559554145918328,0,0,-0.1286809122841924,-0.08733330701432872,0,0,-0.1132161136896925,0.1853439930389307,0,0,0.00968059318522347,0.1148399835846673,0,0,-0.4780775649327029,-0.1341155172446984,0,0,797.3992673992674,805.4578754578755,0,339.6703296703297,0.292175,0.233704,0.932983,2.198181,-4.314117,-2.190704,1,4,1,1,4,100.000000,
2023-11-24 14:30:14.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:15.222,0,-0.448653386675093,0.4941252953421218,0,0,0.1044499130241161,0.002064604177958632,0,0,0.4712805455232839,0.2552524004262819,0,0,-0.1301302005640536,-0.06340908094989531,0,0,-0.4747844880927694,-0.340680452363412,0,0,797.3992673992674,809.4871794871796,0,228.8644688644689,0.288818,0.233521,0.931580,2.422485,-4.695435,-2.071075,1,4,1,1,4,100.000000,
2023-11-24 14:30:15.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:15.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:16.222,0,-0.2948635350819914,0.586590599027623,0,0,0.2030245164066108,0.0293226999764141,0,0,0.4968796549650476,0.2403636888670787,0,0,-0.2063757996116707,0.1369223794722716,0,0,-0.4223845247371499,-0.1325798525198742,0,0,807.8754578754579,813.1135531135532,0,460.952380952381,0.290894,0.235962,0.927307,2.564545,-4.239349,-2.310333,1,4,1,1,4,100.000000,
2023-11-24 14:30:17.221,0,0.09606752185811086,0.6584226678503751,0,0,0.01698183277961144,0.2513902943445652,0,0,0.2934637777505797,0.3299739900012764,0,0,-0.1064302128472629,0.2132680802076717,0,0,-0.3017432086499668,-0.1629979021852869,0,0,798.2051282051282,805.0549450549451,0,335.2380952380952,0.294983,0.218079,0.930847,2.534637,-5.099182,-1.996307,1,4,1,1,4,100.000000,
2023-11-24 14:30:18.230,0,-0.002168282071844617,0.4290461036652824,0,0,-0.07490219327958676,-0.2191420851346989,0,0,0.01615754183399877,0.3199840135019608,0,0,-0.02982137846368057,0.3188505176829101,0,0,-0.3725200570122307,-0.1947702407349297,0,103.956043956044,805.8608058608058,801.025641025641,236.5201465201465,620.5128205128206,0.307556,0.230591,0.922668,2.145844,-5.458069,-2.213135,1,4,1,1,4,100.000000,
2023-11-24 14:30:19.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:19.221,0,0.1960289793258812,0.2826247225228906,0,0,0.07613388865401691,-0.2583106196610499,0,0,0.3249418687190836,0.8124988501492375,0,0,0.1196855623726833,0.2250860696211874,0,0,-0.2442304680576373,-0.2420783294406996,0,0,786.1172161172161,803.040293040293,45.53113553113553,594.3223443223443,0.315308,0.229126,0.926025,2.287903,-4.994507,-1.794434,1,4,1,1,4,100.000000,
2023-11-24 14:30:20.221,0,0.5554504594466984,0.596879768222037,0,0,0.1905706974236103,-0.2222386210606277,0,0,0.3538730761691019,0.843148384145786,0,0,0.1050153516208004,0.1646208256289683,0,0,-0.2762589582869569,-0.2842608736713338,0,0,770.8058608058608,758.3150183150184,0,402.5274725274725,0.315796,0.222656,0.917664,2.601929,-4.104767,-2.175751,1,4,1,1,4,100.000000,
2023-11-24 14:30:21.226,0,0.3610917022219056,0.8926700772807223,0,0,-0.2097047252666719,0.09350548652207057,0,0,0.04958506691744813,0.3256732018630241,0,0,0.04943753912374339,0.06643602130909763,0,0,-0.3498117388689713,-0.3172804395062213,0,216.3736263736264,797.8021978021978,802.2344322344322,236.1172161172161,707.5457875457876,0.311646,0.226746,0.926636,3.087921,-4.456177,-1.487885,1,4,1,1,4,100.000000,
2023-11-24 14:30:22.225,0,0.5730607319215199,0.7873652854620807,0,0,-0.1377028826555569,-0.08301893303039844,0,0,0.2218584342179513,0.2624828830246744,0,0,-0.06758683716572754,0.0171583265638366,0,0,-0.5073203966412532,-0.4570849383683673,0,3.626373626373626,810.6959706959707,813.5164835164835,171.6483516483516,602.3809523809524,0.311523,0.219177,0.923218,3.132782,-4.650574,-2.452393,1,4,1,1,4,100.000000,
2023-11-24 14:30:23.229,0,0.1873450562416874,0.2351049783448077,0,0,-0.2013569811260281,0.04041940941831113,0,0,0.2135849123881705,0.05172365571150581,0,0,-0.1206425883296387,-0.03099506237449725,0,0,-0.5418842440832455,-0.4986438303804521,0,374.7252747252747,796.5934065934066,813.5164835164835,625.3479853479854,936.4102564102565,0.310974,0.223877,0.922180,2.504730,-4.306641,-1.757050,1,4,1,1,4,100.000000,
2023-11-24 14:30:24.221,0,0.01447822477494391,0.1228958314836535,0,0,-0.3820911886601803,0.02705729222547066,0,0,-0.008786099584687611,0.001886631327107904,0,0,-0.1713761457190725,-0.03816306632240622,0,0,-0.403960823754233,-0.4273548285809792,0,237.3260073260073,800.2197802197802,810.6959706959707,298.1684981684982,799.8168498168499,0.313660,0.216614,0.924072,2.751465,-4.381409,-1.958923,1,4,1,1,4,100.000000,
2023-11-24 14:30:25.222,0,-0.4174576905902921,0.164034922144065,0,0,-0.4262464061525068,-0.1048685925775381,0,0,0.0896933611857722,-0.2568193271023074,0,0,-0.09983317905915412,0.01981756177396592,0,0,-0.3824331426986413,-0.2974640986568791,0,136.1904761904762,800.6227106227107,793.3699633699634,242.5641025641026,628.1684981684982,0.315979,0.219421,0.922058,2.646790,-4.598236,-2.086029,1,4,1,1,4,100.000000,
2023-11-24 14:30:26.221,0,-0.1433264917289043,0.3246704459625103,0,0,-0.07765255212729005,-0.05838019004675824,0,0,0.0940370513855933,0.06290644823170551,0,0,-0.1343664768856276,-0.1513481016310892,0,0,-0.5049892489401945,-0.3859543663560399,0,0,795.3846153846154,806.2637362637363,83.80952380952381,602.3809523809524,0.315308,0.221375,0.926514,2.138367,-4.575806,-2.033691,1,4,1,1,4,100.000000,
2023-11-24 14:30:27.223,0,-0.07593269722441258,0.06267360909200308,0,0,-0.1606929925955972,-0.1997868834540459,0,0,0.03018814509301802,0.1183674751176696,0,0,-0.05717491096097953,-0.1282511186595551,0,0,-0.4691335690308229,-0.3884041613131211,0,0,799.0109890109891,802.6373626373627,0,521.3919413919414,0.319458,0.222839,0.924316,2.482300,-4.575806,-1.958923,1,4,1,1,4,100.000000,
2023-11-24 14:30:28.229,0,0.421209494789593,0.5687308824497251,0,0,0.148099473090848,0.4501490524798109,0,0,0.2709784629651754,0.3016222210569815,0,0,0.02464383909559023,-0.04783717983225362,0,0,-0.3370311643896444,-0.3048672988369125,0,0,772.014652014652,803.8461538461539,0,447.6556776556777,0.320679,0.216492,0.919006,2.377625,-4.441223,-2.093506,1,2,1,1,2,100.000000,
2023-11-24 14:30:29.221,0,0.8846250325564775,0.3187342399975976,0,0,0.01557473720914262,0.004650926780721803,0,0,0.02864416107673766,0.2638891032109296,0,0,-0.1420138251254934,0.0134551369834197,0,0,-0.2520587921136075,-0.376140160662,0,66.08058608058609,794.5787545787546,800.2197802197802,451.2820512820513,726.0805860805862,0.320435,0.217407,0.925354,2.512207,-4.276733,-1.929016,1,2,1,1,2,100.000000,
2023-11-24 14:30:30.221,0,0.9940381364391803,0.30239294531452,0,0,0.06340313158670792,-0.1852021191226788,0,0,0.1853201047380721,0.3649307378325557,0,0,-0.03772287007670759,-0.02078159807364147,0,0,-0.4541495279725234,-0.6395581191547096,0,183.3333333333333,799.8168498168499,816.7399267399268,0,272.3809523809524,0.321899,0.221130,0.925964,2.893524,-4.830017,-1.622467,1,2,1,1,2,100.000000,
2023-11-24 14:30:31.222,0,0.6408648450143033,0.2425647082709489,0,0,0.229785191719757,0.04027169315588897,0,0,0.2129364252282083,0.4335637730250221,0,0,-0.1015662124701133,0.131467936769783,0,0,-0.4686934813013354,-0.275488434713839,0,159.1575091575092,802.6373626373627,801.4285714285714,150.2930402930403,960.1831501831502,0.328003,0.221252,0.922363,2.400055,-4.732819,-2.295380,1,4,1,1,2,100.000000,
2023-11-24 14:30:32.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:32.223,0,0.5042466955675451,0.3403249234678198,0,0,0.1768753838776973,0.191649572477111,0,0,0.03060707948618925,0.4366630000749311,0,0,0.05305631383744013,0.229525628600795,0,0,-0.543240132960897,-0.1568195346633176,0,190.1831501831502,731.7216117216118,727.6923076923077,168.8278388278388,1239.81684981685,0.334473,0.218628,0.918213,2.684174,-4.919739,-1.719666,1,4,1,1,2,100.000000,
2023-11-24 14:30:33.220,0,0.3458755390342316,0.6446336941149854,0,0,-0.1404298813186712,0.3632508404167521,0,0,-0.02111462174313514,0.1702116751403261,0,0,0.2908862962061621,0.1072810462589788,0,0,-0.4106464701374625,-0.1497814557013914,0,70.10989010989012,758.7179487179487,776.8498168498169,170.8424908424909,1196.300366300366,0.328186,0.216980,0.920410,2.429962,-4.284210,-2.033691,1,4,1,1,2,100.000000,
2023-11-24 14:30:34.221,0,1.051169314268494,0.6910938425904558,0,0,0.2252507976455827,0.4395843937738466,0,0,0.04589913520116992,0.0878909398748359,0,0,-0.1039538794527934,0.1529999400721042,0,0,-0.4396273726231823,-0.1037061521482861,0,160.3663003663004,801.8315018315019,808.2783882783883,149.4871794871795,962.6007326007326,0.335693,0.218262,0.920532,2.557068,-4.299164,-1.921539,1,4,1,1,2,100.000000,
2023-11-24 14:30:35.221,0,0.7945749827838822,0.423483183278939,0,0,0.05588251414977431,0.001346082204239448,0,0,0.1043651767666647,0.3634019879340469,0,0,-0.08889730618738895,0.1528102714122847,0,0,-0.438818080456039,-0.3417401137748109,0,188.5714285714286,811.5018315018315,819.1575091575091,165.6043956043956,1139.487179487179,0.333313,0.217590,0.922119,2.773895,-4.538422,-1.682281,1,4,1,1,2,100.000000,
2023-11-24 14:30:36.221,0,0.2486504284895034,0.1125592257660976,0,0,0.08071013888686557,-0.08300503286401942,0,0,0.191184740340869,0.3342051598174138,0,0,-0.03980565095378077,0.03611105110051255,0,0,-0.4837317834758957,-0.501144216712475,0,62.05128205128205,812.3076923076924,816.7399267399268,1517.435897435897,960.989010989011,0.335938,0.218506,0.918823,2.415009,-4.351501,-1.936493,1,4,1,1,2,100.000000,
2023-11-24 14:30:37.221,0,-0.1191470516684527,0.1804857406350391,0,0,0.06996842694657168,0.03976538384270487,0,0,0.3711229613412104,0.359581096584852,0,0,-0.1831560672795077,0.0427878178413519,0,0,-0.4632794115920727,-0.3190638476990585,0,172.8571428571429,813.919413919414,801.8315018315019,157.948717948718,929.1575091575091,0.333435,0.218079,0.917603,1.891632,-4.568329,-2.280426,1,4,1,1,2,100.000000,
2023-11-24 14:30:38.221,0,0.3003636948004678,0.3808528083861603,0,0,-0.0410476251236622,0.01202429243966684,0,0,0.3078730828770327,0.2116425045345494,0,0,-0.1824094267216943,0.1076955159624869,0,0,-0.369622176876491,-0.3285664062732547,0,190.1831501831502,804.2490842490843,803.8461538461539,167.6190476190476,1249.487179487179,0.330505,0.220154,0.921570,2.773895,-3.940277,-1.929016,1,4,1,1,4,100.000000,
2023-11-24 14:30:39.221,0,0.4727462470013695,0.5193128515766381,0,0,-0.03456430571107076,0.2430329173598625,0,0,0.1776729939990672,0.482514578503641,0,0,-0.2880495432418388,0.07514679389673089,0,0,-0.5023962858385443,-0.3577017689626237,0,31.83150183150183,803.4432234432235,814.3223443223443,160.7692307692308,1246.263736263736,0.327026,0.218933,0.918213,2.190704,-4.201965,-1.988831,1,2,1,1,2,100.000000,
2023-11-24 14:30:40.229,0,0.3355375474820943,0.5323840553973455,0,0,0.06038398942410577,0.2798701445359738,0,0,0.03748521181832779,0.5596637363002057,0,0,-0.1870584831909708,0.01658056972992659,0,0,-0.5277660675588409,-0.6263852460555495,0,157.1428571428571,803.040293040293,810.2930402930403,155.9340659340659,953.3333333333334,0.330872,0.219360,0.921509,2.175751,-4.463654,-2.100983,1,2,1,1,2,100.000000,
2023-11-24 14:30:41.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:41.229,0,-0.03776949714683339,0.4461918552504031,0,0,-0.07727944618717424,0.2865222938114598,0,0,0.08781094567451656,0.6723800871329297,0,0,-0.0325030074338131,0.1388740704030598,0,0,-0.4713288039810234,-0.3440979611719961,0,135.7875457875458,797.8021978021978,802.6373626373627,135.7875457875458,1143.516483516484,0.332397,0.218018,0.922668,1.943970,-4.299164,-2.325287,1,4,1,1,4,100.000000,
2023-11-24 14:30:42.221,0,0.7465553911953899,0.5876003002933295,0,0,0.502208614546121,0.4678903226774599,0,0,0.559201507418423,0.8776383280304093,0,0,0.06485963163856127,0.1660068451234717,0,0,-0.3273083217174883,-0.3995991791067615,0,1583.919413919414,796.996336996337,805.4578754578755,130.5494505494505,1170.10989010989,0.341003,0.213928,0.923462,2.377625,-4.725342,-1.413116,1,2,1,1,4,100.000000,
2023-11-24 14:30:43.221,0,0.4591146308252973,0.4605367049422875,0,0,0.2868099192099817,0.08517214439502317,0,0,0.559201507418423,0.3667762254198038,0,0,-0.008348717969633594,0.03089077075212306,0,0,-0.2878392748009768,-0.4495890796536187,0,1099.194139194139,804.6520146520147,805.8608058608058,1364.322344322344,1154.798534798535,0.335999,0.213806,0.916931,2.347717,-3.985138,-1.525269,1,2,1,1,4,100.000000,
2023-11-24 14:30:44.221,0,-0.332303215030046,-0.07018332333201048,0,0,-0.2308785064799771,-0.4111414609288201,0,0,0.07803248080921256,0.164649820039718,0,0,-0.2148215196723678,0.0493116605862484,0,0,-0.5122592767503663,-0.3897921997829303,0,174.8717948717949,795.3846153846154,814.7252747252747,187.3626373626374,1253.516483516484,0.335449,0.206360,0.917542,2.160797,-4.112244,-1.570129,1,2,1,1,4,100.000000,
2023-11-24 14:30:45.224,0,0.005036637934014551,0.3620817631375347,0,0,-0.3824081029372169,0.1839745828636801,0,0,0.1739160281520195,0.3629806280514832,0,0,-0.2191712017394284,0.1322241336026956,0,0,-0.4522592102920895,-0.4574808882136089,0,138.6080586080586,813.1135531135532,802.2344322344322,14.90842490842491,940.8424908424909,0.336975,0.212158,0.918457,2.818756,-4.015045,-1.764526,1,2,1,1,4,100.000000,
2023-11-24 14:30:46.233,0,0.1797190389743761,0.6347802684038659,0,0,-0.003419932452494952,0.2375430873518158,0,0,0.04382989921419786,0.3941517243400227,0,0,-0.102857935293916,-0.003495855096415147,0,0,-0.2617769300642341,-0.4537855949496907,0,157.1428571428571,797.3992673992674,809.8901098901099,157.1428571428571,990.8058608058608,0.338501,0.213562,0.921082,2.018738,-3.925323,-1.831818,1,2,1,1,4,100.000000,
2023-11-24 14:30:47.220,0,0.3473139988267572,0.7368435534063428,0,0,0.09754532163542293,0.3806576197977541,0,0,0.06407476372759975,0.4404434308224539,0,0,-0.04317876444506691,-0.02190678859028342,0,0,-0.283130690161936,-0.4281237298346025,0,186.5567765567766,796.996336996337,802.6373626373627,173.2600732600733,1149.96336996337,0.334839,0.210144,0.918762,2.220612,-4.456177,-1.966400,1,2,1,1,4,100.000000,
2023-11-24 14:30:48.221,0,0.2353080868743023,0.473355805693764,0,0,0.1114348386344003,0.1523530519340225,0,0,0.1017348376493116,0.480360070893364,0,0,0.02809792974235973,0.001878510851312559,0,0,-0.2523697506417099,-0.3044401599302617,0,36.26373626373626,799.0109890109891,801.4285714285714,161.5750915750916,1211.611721611722,0.342590,0.207581,0.916382,2.639313,-3.850555,-1.562653,1,2,1,1,4,100.000000,
2023-11-24 14:30:49.229,0,0.3501354976433114,0.4390957295657614,0,0,0.1890085867215145,0.3767819164931464,0,0,0.3144107740703123,0.4409865059751119,0,0,-0.147481968131383,0.07869518538088797,0,0,-0.3683766519931612,-0.3850967747603261,0,159.5604395604396,789.7435897435897,814.7252747252747,149.8901098901099,1013.772893772894,0.319458,0.222778,0.922974,1.996307,-3.880463,-2.280426,1,2,1,1,4,100.000000,
2023-11-24 14:30:50.221,0,-0.1908867398567375,0.07366802849680237,0,0,-0.02393669543112957,0.02614616240366794,0,0,0.3557422420623266,0.2390082244674248,0,0,-0.0571365234932582,0.1118944791019476,0,0,-0.5612422709965355,-0.3539977923351829,0,186.5567765567766,804.2490842490843,805.4578754578755,161.5750915750916,1098.388278388278,0.327881,0.226013,0.924255,2.153320,-5.166473,-2.033691,1,4,1,1,4,100.000000,
2023-11-24 14:30:51.221,0,0.08654447095536084,0.4294529050971124,0,0,0.1554911832377238,0.401610159000887,0,0,0.1460295179649105,0.6507677682670333,0,0,-0.03707931108280913,0.06144669441944796,0,0,-0.4941560578296116,-0.380142440054317,0,0,795.3846153846154,796.996336996337,0,295.7509157509157,0.328186,0.221680,0.917053,2.407532,-4.635620,-3.439331,1,4,1,1,4,100.000000,
2023-11-24 14:30:52.221,0,0.07387729319558785,0.3941850163365926,0,0,0.06108250660909467,0.2359989563885132,0,0,0.2364273948659635,0.6632984577486465,0,0,0.03997295766909137,-0.01266676598516809,0,0,-0.4097266160001261,-0.4704043320724552,0,0,794.981684981685,805.8608058608058,0,833.2600732600733,0.325500,0.222290,0.920837,2.564545,-4.246826,-2.078552,1,4,1,1,2,100.000000,
2023-11-24 14:30:53.229,0,0.4780453379540339,0.6393515891165648,0,0,0.02710367070526663,-0.0826368876360102,0,0,0.4111382176576223,0.6154292335965851,0,0,-0.05319788695004277,0.1407155910015685,0,0,-0.3440715316823719,-0.3883351723572493,0,0,796.996336996337,812.3076923076924,0,421.4652014652015,0.334290,0.220398,0.916687,2.901001,-3.701019,-1.794434,1,2,1,1,4,100.000000,
2023-11-24 14:30:54.221,0,0.7467111261598014,0.9900220494337582,0,0,0.3203711166898806,0.1592726912074862,0,0,0.4771687233130033,0.6377135626960868,0,0,-0.09662064712951091,0.0801073543455863,0,0,-0.2494367409143355,-0.3147102865628623,0,0,793.7728937728938,805.4578754578755,0,330.8058608058608,0.327087,0.221558,0.920410,2.205658,-3.805695,-2.048645,1,2,1,1,4,100.000000,
2023-11-24 14:30:55.221,0,0.002712028693488629,-0.04368815531296111,0,0,-0.1843846460059789,-0.1458968130050571,0,0,0.162467366045857,0.1529220412900379,0,0,-0.2695103674728195,-0.106150809639046,0,0,-0.3138412699642163,-0.3299380839167199,0,0,803.4432234432235,813.1135531135532,22.16117216117216,728.901098901099,0.330750,0.216980,0.918030,2.564545,-4.239349,-2.257996,1,4,1,1,4,100.000000,
2023-11-24 14:30:56.221,0,0.05581265212405783,0.05110435146560367,0,0,-0.01722711575168691,-0.005654040809375823,0,0,0.1872812787832937,0.3632409742422892,0,0,-0.1780222475439955,-0.06471661738218275,0,0,-0.5544157348461893,-0.5366002493352765,0,0,793.7728937728938,814.7252747252747,0,376.7399267399268,0.330750,0.221069,0.921570,2.930908,-3.970184,-1.899109,1,2,1,1,4,100.000000,
2023-11-24 14:30:57.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:30:57.220,0,0.4033535608827016,0.4453056764757906,0,0,0.04433867006104072,0.2342770814994573,0,0,-0.007980624384698874,0.475172742231756,0,0,-0.1954820644280131,-0.03243372398097302,0,0,-0.6089895515705992,-0.5733970386512217,0,0,796.1904761904763,807.4725274725275,0,371.9047619047619,0.334717,0.218445,0.921326,2.018738,-4.231873,-2.086029,1,4,1,1,4,100.000000,
